Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","66.9861","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7230","Emissions (N2O)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","2.1092","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","94925.19","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","56.742","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","2.125","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","92165.71","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","45.2345","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7230","Emissions (N2O)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","2.0844","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","93016.162","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","45.3342","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7230","Emissions (N2O)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","2.0514","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","95283.972","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","45.3359","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7230","Emissions (N2O)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","2.1008","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","95150.476","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7225","Emissions (CH4)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","43.8789","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7230","Emissions (N2O)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","1.8025","E","Estimated value",""
"GT","Emissions totals","056","Belgium","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","86437.968","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kt","0.0202","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kt","0.0208","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kt","0.0267","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kt","0.0233","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kt","0.0204","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5064","Crop Residues","2020","2020","3050","FAO TIER 1","kt","0.0266","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","0.3665","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","0.35","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","0.2827","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","0.3361","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","0.3444","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","0.3464","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","1.1476","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","0.0213","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","641.8513","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","1.1106","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.0227","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","627.1666","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.9891","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.0273","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","616.1135","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.9256","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.0259","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","605.0912","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.888","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.0258","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","707.746","E","Estimated value",""
"GT","Emissions totals","084","Belize","7225","Emissions (CH4)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.8571","E","Estimated value",""
"GT","Emissions totals","084","Belize","7230","Emissions (N2O)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.0234","E","Estimated value",""
"GT","Emissions totals","084","Belize","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","613.9072","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kt","0.4543","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kt","0.4891","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kt","0.5132","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kt","0.6554","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kt","0.6225","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5064","Crop Residues","2020","2020","3050","FAO TIER 1","kt","0.6097","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","0.0038","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","0.2953","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","0.001","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","1.0008","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","1.5687","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","1.1724","E","Estimated value",""
"GT","Emissions totals","204","Benin","7225","Emissions (CH4)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7273","Emissions (CO2)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7225","Emissions (CH4)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7273","Emissions (CO2)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7225","Emissions (CH4)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7273","Emissions (CO2)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7225","Emissions (CH4)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7273","Emissions (CO2)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7225","Emissions (CH4)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7273","Emissions (CO2)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7225","Emissions (CH4)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7273","Emissions (CO2)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","204","Benin","7225","Emissions (CH4)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","67.8066","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","0.4854","E","Estimated value",""
"GT","Emissions totals","204","Benin","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","5115.0465","E","Estimated value",""
"GT","Emissions totals","204","Benin","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","69.9931","E","Estimated value",""
"GT","Emissions totals","204","Benin","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.5832","E","Estimated value",""
